_id,CrashFactId,Name,MinorInjuries,ModerateInjuries,SevereInjuries,FatalInjuries,TcrNumber,CityDamageFlag,ShortFormFlag,Distance,CrashDateTime,PedestrianAction,RoadwaySurface,RoadwayCondition,Lighting,PrimaryCollisionFactor,TrafficControl,Weather,CollisionType,ProximityToIntersection,VehicleInvolvedWith,PedestrianDirectionFrom,PedestrianDirectionTo,DirectionFromIntersection,Comment,SpeedingFlag,HitAndRunFlag,IntersectionNumber,AStreetName,BStreetName,Latitude,Longitude
5978,699158,CR-0000100476,0,0,1,0,23-171-0965,False,False,0.0,6/20/2023 9:00:00 PM,Crossing In Crosswalk - At Intersection,Dry,No Unusual Conditions,Dark - Street Light,Pedestrian At Fault,Controls Functioning,Clear,Vehicle/Pedestrian,Intersection,Pedestrian,North,South,At,PED,False,False,31118,CAMPBELL AV,FALLBROOK AV/NORTHLAWN DR,37.28800945,-121.9870991
5979,685310,CR-0000093991,0,0,0,0,22-248-0324,False,False,235.0,9/5/2022 9:55:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Sideswipe,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,West Of,,True,True,31118,CAMPBELL AV,FALLBROOK AV/NORTHLAWN DR,37.28800945,-121.9870991
5980,722050,CR-0000103304,0,0,0,0,24-061-0849,False,False,56.0,3/1/2024 10:20:00 PM,No Pedestrians Involved,Wet,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Rain,Sideswipe,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,West Of,,False,False,31118,CAMPBELL AV,FALLBROOK AV/NORTHLAWN DR,37.28800945,-121.9870991
5981,691066,CR-0000097239,0,0,0,0,23-055-4001,False,True,51.0,2/23/2023 7:00:00 AM,No Pedestrians Involved,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Sideswipe,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,North Of,,False,False,126477,GRAVES RD,SARATOGA FRONT RD,37.29413595,-121.9895684
5982,689073,CR-0000094911,0,1,0,0,22-293-0532,False,False,0.0,10/20/2022 2:16:00 PM,No Pedestrians Involved,Dry,Holes Deep Rut,Daylight,Other Than Driver,Unknown,Clear,Overturned,Intersection,Non-Collision,Not Applicable,Not Applicable,At,,False,False,21625,BONBON DR,WHITE RD,37.3326982,-121.7996228
5983,694258,CR-0000097983,0,0,0,0,23-076-0846,False,False,323.0,3/17/2023 8:45:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Sideswipe,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,North Of,,False,True,21614,BONBON DR,PEPPERMINT DR,37.33104269,-121.7958746
5984,694032,CR-0000097925,0,1,0,0,23-109-0544,True,False,339.0,4/19/2023 3:25:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Hit Object,Non-Related,Fixed Object,Not Applicable,Not Applicable,East Of,LIGHTPOLE,True,False,6137,ALUM ROCK AV,PLEASANTRIDGE AV,37.36359592,-121.8327556
5985,690964,CR-0000097135,1,0,0,0,23-051-0449,False,False,0.0,2/20/2023 1:07:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Vehicle/Bike,Intersection,Bike,Not Applicable,Not Applicable,At,BIKE,False,False,6137,ALUM ROCK AV,PLEASANTRIDGE AV,37.36359592,-121.8327556
5986,699109,CR-0000100425,0,0,0,0,23-169-1006,False,False,558.0,6/18/2023 11:40:00 PM,No Pedestrians Involved,Unknown,Unknown,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Rear End,Non-Related,Other Vehicle,Not Applicable,Not Applicable,East Of,,True,True,6137,ALUM ROCK AV,PLEASANTRIDGE AV,37.36359592,-121.8327556
5987,699073,CR-0000100379,0,0,0,0,23-220-4001,False,True,,8/8/2023 8:15:00 AM,No Pedestrians Involved,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Rear End,Related,Unknown,Not Applicable,Not Applicable,East Of,,False,False,6137,ALUM ROCK AV,PLEASANTRIDGE AV,37.36359592,-121.8327556
5988,699422,CR-0000100754,2,0,0,0,23-308-0659,False,False,479.0,11/4/2023 6:56:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Broadside,Non-Related,Other Vehicle,Not Applicable,Not Applicable,East Of,,False,False,6137,ALUM ROCK AV,PLEASANTRIDGE AV,37.36359592,-121.8327556
5989,696344,CR-0000099500,6,1,0,0,23-304-0834,False,False,340.0,10/31/2023 9:20:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Head On,Non-Related,Motor Vehicle On Other Roadway,Not Applicable,Not Applicable,West Of,,True,False,6137,ALUM ROCK AV,PLEASANTRIDGE AV,37.36359592,-121.8327556
5990,696154,CR-0000099296,0,0,0,0,23-095-0339,True,False,487.0,4/5/2023 11:15:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Hit Object,Non-Related,Fixed Object,Not Applicable,Not Applicable,East Of,Stone Monument,False,False,6137,ALUM ROCK AV,PLEASANTRIDGE AV,37.36359592,-121.8327556
5991,689209,CR-0000095113,1,0,0,0,22-297-0234,False,False,0.0,10/24/2022 7:55:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Broadside,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,6137,ALUM ROCK AV,PLEASANTRIDGE AV,37.36359592,-121.8327556
5992,712187,CR-0000101618,0,0,0,0,23-288-0955,False,False,0.0,10/15/2023 10:50:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Unknown,Clear,Broadside,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,True,6137,ALUM ROCK AV,PLEASANTRIDGE AV,37.36359592,-121.8327556
5993,717465,CR-0000102489,1,0,0,0,24-081-0644,False,False,0.0,3/21/2024 3:39:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Unknown,Clear,Head On,Intersection,Motor Vehicle On Other Roadway,Not Applicable,Not Applicable,At,,False,False,6137,ALUM ROCK AV,PLEASANTRIDGE AV,37.36359592,-121.8327556
5994,712255,CR-0000101710,0,0,0,0,23-023-9704,False,True,51.0,1/22/2023 10:25:00 AM,No Pedestrians Involved,Dry,Unknown,Daylight,Unknown,Unknown,Clear,Rear End,Non-Related,Other Vehicle,Not Applicable,Not Applicable,Unknown,,False,False,5972,ALUM ROCK AV,CAPITOL AV,37.36236811,-121.8353491
5995,719832,CR-0000103005,0,0,0,0,24-038-0739,False,False,22.0,2/7/2024 7:25:00 PM,No Pedestrians Involved,Wet,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Rain,Rear End,Related,Other Vehicle,Not Applicable,Not Applicable,East Of,,True,True,5972,ALUM ROCK AV,CAPITOL AV,37.36236811,-121.8353491
5996,719671,CR-0000102842,0,0,0,0,24-008-9705,False,True,0.0,1/7/2024 4:55:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Unknown,Controls Functioning,Cloudy,Sideswipe,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,5972,ALUM ROCK AV,CAPITOL AV,37.36236811,-121.8353491
5997,726970,CR-0000105537,1,0,0,0,24-203-0826,False,False,337.0,7/21/2024 9:41:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - No Street Light,Violation Driver 1,Controls Functioning,Clear,Rear End,Non-Related,Other Vehicle,Not Applicable,Not Applicable,West Of,,True,True,5972,ALUM ROCK AV,CAPITOL AV,37.36236811,-121.8353491
5998,723910,CR-0000104306,0,0,0,0,24-143-0808,False,False,0.0,5/22/2024 8:50:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Sideswipe,Intersection,Train,Not Applicable,Not Applicable,At,,False,True,5972,ALUM ROCK AV,CAPITOL AV,37.36236811,-121.8353491
5999,689149,CR-0000094993,1,0,0,0,22-313-0528,False,False,50.0,11/9/2022 2:33:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Rear End,Related,Other Vehicle,Not Applicable,Not Applicable,West Of,,True,True,5972,ALUM ROCK AV,CAPITOL AV,37.36236811,-121.8353491
6000,689543,CR-0000095520,1,0,0,0,22-343-0533,False,False,301.0,12/9/2022 4:25:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dusk - Dawn,Bike At Fault,Controls Functioning,Clear,Vehicle/Bike,Non-Related,Bike,Not Applicable,Not Applicable,East Of,BIKE,False,False,5972,ALUM ROCK AV,CAPITOL AV,37.36236811,-121.8353491
6001,685109,CR-0000093781,0,1,0,0,22-230-0508,False,False,0.0,8/18/2022 1:44:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Unknown,Controls Functioning,Clear,Vehicle/Bike,Intersection,Bike,Not Applicable,Not Applicable,At,BIKE,False,False,5972,ALUM ROCK AV,CAPITOL AV,37.36236811,-121.8353491
6002,687430,CR-0000094210,1,0,0,0,22-251-0593,False,False,33.0,9/8/2022 2:58:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Rear End,Related,Other Vehicle,Not Applicable,Not Applicable,North Of,,False,False,5972,ALUM ROCK AV,CAPITOL AV,37.36236811,-121.8353491
6003,685439,CR-0000094182,0,0,1,0,22-266-1010,False,False,67.0,9/23/2022 9:04:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Rear End,Non-Related,Other Vehicle,Not Applicable,Not Applicable,North Of,,True,False,5972,ALUM ROCK AV,CAPITOL AV,37.36236811,-121.8353491
6004,682407,CR-0000091969,0,0,0,0,22-106-0844,False,False,80.0,4/16/2022 11:16:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Broadside,Non-Related,Other Vehicle,Not Applicable,Not Applicable,West Of,,False,True,5972,ALUM ROCK AV,CAPITOL AV,37.36236811,-121.8353491
6005,682423,CR-0000091986,0,1,0,0,22-116-0244,False,False,0.0,4/26/2022 10:32:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Unknown,Controls Functioning,Clear,Vehicle/Bike,Intersection,Bike,Not Applicable,Not Applicable,At,BIKE,False,False,5972,ALUM ROCK AV,CAPITOL AV,37.36236811,-121.8353491
6006,681333,CR-0000090720,0,0,0,0,22-013-0401,False,False,137.0,1/13/2022 1:00:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Rear End,Non-Related,Other Vehicle,Not Applicable,Not Applicable,South Of,,False,False,5972,ALUM ROCK AV,CAPITOL AV,37.36236811,-121.8353491
6007,694765,CR-0000098802,1,0,0,0,23-222-0950,False,False,197.0,8/10/2023 11:10:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Rear End,Non-Related,Other Vehicle,Not Applicable,Not Applicable,East Of,,True,False,5972,ALUM ROCK AV,CAPITOL AV,37.36236811,-121.8353491
6008,694597,CR-0000098621,1,0,0,0,23-030-0109,True,False,249.0,7/22/2023 2:25:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Hit Object,Non-Related,Fixed Object,Not Applicable,Not Applicable,West Of,SIGN,False,False,5972,ALUM ROCK AV,CAPITOL AV,37.36236811,-121.8353491
6009,699387,CR-0000100714,1,0,0,0,23-327-0573,False,False,0.0,11/23/2023 7:58:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Rear End,Intersection,Other Vehicle,Not Applicable,Not Applicable,East Of,,False,True,5972,ALUM ROCK AV,CAPITOL AV,37.36236811,-121.8353491
6010,699374,CR-0000100701,0,0,0,0,23-200-4003,False,True,0.0,7/19/2023 3:00:00 PM,No Pedestrians Involved,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Sideswipe,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,5972,ALUM ROCK AV,CAPITOL AV,37.36236811,-121.8353491
6011,699062,CR-0000100368,1,0,0,0,23-341-0345,False,False,0.0,12/7/2023 10:56:00 AM,No Pedestrians Involved,Wet,No Unusual Conditions,Daylight,Unknown,Controls Functioning,Rain,Broadside,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,True,5972,ALUM ROCK AV,CAPITOL AV,37.36236811,-121.8353491
6012,690915,CR-0000097078,1,0,0,0,23-039-0768,False,False,25.0,2/8/2023 7:25:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Rear End,Related,Other Vehicle,Not Applicable,Not Applicable,South Of,,True,False,5972,ALUM ROCK AV,CAPITOL AV,37.36236811,-121.8353491
6013,690629,CR-0000096751,0,0,0,0,23-002-0117,False,False,18.0,1/23/2023 3:13:00 AM,No Pedestrians Involved,Dry,Unknown,Unknown,Violation Driver 1,Controls Functioning,Clear,Rear End,Related,Other Vehicle,Not Applicable,Not Applicable,North Of,,True,True,5972,ALUM ROCK AV,CAPITOL AV,37.36236811,-121.8353491
6014,690697,CR-0000096832,0,0,0,0,23-012-0733,False,False,0.0,1/12/2022 4:07:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Sideswipe,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,5972,ALUM ROCK AV,CAPITOL AV,37.36236811,-121.8353491
6015,690539,CR-0000096660,0,0,0,1,23-171-0158,False,False,410.0,6/20/2023 5:49:00 AM,In Road - Includes Shoulder,Dry,No Unusual Conditions,Dark - No Street Light,Unknown,No Controls Present/Factor,Clear,Vehicle/Pedestrian,Non-Related,Pedestrian,No Direction (Not Walking),No Direction (Not Walking),South Of,PED,False,False,5972,ALUM ROCK AV,CAPITOL AV,37.36236811,-121.8353491
6016,690356,CR-0000096451,0,0,0,0,22-217-9711,False,True,0.0,8/5/2022 7:35:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Unknown,Controls Functioning,Clear,Sideswipe,Related,Other Vehicle,Not Applicable,Not Applicable,At,,False,True,5972,ALUM ROCK AV,CAPITOL AV,37.36236811,-121.8353491
6017,690306,CR-0000096398,0,0,0,0,22-245-9701,False,False,51.0,9/1/2022 1:35:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Unknown,Controls Functioning,Clear,Broadside,Non-Related,Other Vehicle,Not Applicable,Not Applicable,Unknown,,False,False,5972,ALUM ROCK AV,CAPITOL AV,37.36236811,-121.8353491
6018,690159,CR-0000096248,0,0,0,0,22-165-9709,False,True,0.0,6/14/2022 11:44:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Unknown,Controls Functioning,Clear,Rear End,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,True,5972,ALUM ROCK AV,CAPITOL AV,37.36236811,-121.8353491
6019,694468,CR-0000098433,1,0,0,0,23-140-0963,True,False,0.0,5/20/2023 10:49:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Unknown,Clear,Broadside,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,5972,ALUM ROCK AV,CAPITOL AV,37.36236811,-121.8353491
6020,691195,CR-0000097397,0,0,0,0,23-058-4002,False,True,0.0,2/26/2023 11:30:00 PM,No Pedestrians Involved,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Sideswipe,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,5972,ALUM ROCK AV,CAPITOL AV,37.36236811,-121.8353491
6021,691197,CR-0000097400,2,0,0,0,23-058-0120,False,False,51.0,2/27/2023 4:45:00 AM,No Pedestrians Involved,Wet,No Unusual Conditions,Dark - No Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Rear End,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,Unknown,,False,False,84490,LIVE OAK AV,MONTEREY RD,37.1674373,-121.6888377
6022,691345,CR-0000097593,0,0,0,0,23-075-0643,False,False,0.0,3/16/2023 4:57:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Unknown,Clear,Rear End,Intersection,Motor Vehicle On Other Roadway,Not Applicable,Not Applicable,At,,False,False,84490,LIVE OAK AV,MONTEREY RD,37.1674373,-121.6888377
6023,694287,CR-0000098025,1,2,0,0,23-104-0777,False,False,0.0,4/14/2023 7:58:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Broadside,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,84490,LIVE OAK AV,MONTEREY RD,37.1674373,-121.6888377
6024,690514,CR-0000096625,0,1,0,1,23-142-0741,False,False,120.0,5/22/2023 6:13:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Rear End,Non-Related,Other Vehicle,Not Applicable,Not Applicable,North Of,,True,False,84490,LIVE OAK AV,MONTEREY RD,37.1674373,-121.6888377
6025,699277,CR-0000100601,0,0,0,0,23-156-9702,False,True,0.0,6/3/2023 9:35:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Unknown,Controls Functioning,Clear,Rear End,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,84490,LIVE OAK AV,MONTEREY RD,37.1674373,-121.6888377
6026,696237,CR-0000099383,0,0,0,0,23-121-0602,False,False,51.0,5/1/2023 3:55:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Cloudy,Sideswipe,Non-Related,Other Vehicle,Not Applicable,Not Applicable,Unknown,,False,True,84490,LIVE OAK AV,MONTEREY RD,37.1674373,-121.6888377
6027,696558,CR-0000099755,1,1,0,0,23-362-0567,False,False,265.0,12/28/2023 3:34:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Cloudy,Rear End,Non-Related,Other Vehicle,Not Applicable,Not Applicable,North Of,,True,True,84490,LIVE OAK AV,MONTEREY RD,37.1674373,-121.6888377
6028,696564,CR-0000099761,2,0,0,0,23-272-0518,False,False,51.0,9/29/2023 2:52:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Rear End,Non-Related,Other Vehicle,Not Applicable,Not Applicable,Unknown,,True,False,84490,LIVE OAK AV,MONTEREY RD,37.1674373,-121.6888377
6029,687451,CR-0000094230,2,0,0,0,22-253-0187,False,False,0.0,9/10/2022 3:30:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - No Street Light,Violation Driver 1,Controls Functioning,Clear,Rear End,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,True,False,84490,LIVE OAK AV,MONTEREY RD,37.1674373,-121.6888377
6030,688679,CR-0000094500,1,0,0,0,22-263-0646,False,False,50.0,9/19/2022 3:31:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Unknown,Controls Functioning,Clear,Rear End,Related,Other Vehicle,Not Applicable,Not Applicable,North Of,,False,False,84490,LIVE OAK AV,MONTEREY RD,37.1674373,-121.6888377
6031,726767,CR-0000105307,0,0,0,0,24-208-9711,False,True,0.0,7/5/2024 3:40:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Unknown,Controls Functioning,Clear,Broadside,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,84490,LIVE OAK AV,MONTEREY RD,37.1674373,-121.6888377
6032,727076,CR-0000105629,0,0,0,0,24-201-0256,False,False,144.0,7/19/2024 9:27:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Sideswipe,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,East Of,,False,False,129381,BASKING RIDGE AV,VERANDA WY,37.24271015,-121.7656439
6033,689498,CR-0000095475,2,2,0,0,22-350-0928,False,False,0.0,12/16/2022 9:49:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light Not Functioning,Violation Driver 1,Controls Functioning,Clear,Head On,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,True,False,125619,GREAT OAKS BL,WEST VALLEY FR,37.2412257,-121.779339
6034,681696,CR-0000091093,0,0,0,0,22-072-0687,True,False,292.0,3/13/2022 7:55:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Head On,Non-Related,Fixed Object,Not Applicable,Not Applicable,North Of,TREE/SIGN,True,False,125619,GREAT OAKS BL,WEST VALLEY FR,37.2412257,-121.779339
6035,681969,CR-0000091479,1,1,0,0,22-060-0684,False,False,17.0,3/1/2022 4:53:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Head On,Related,Other Vehicle,Not Applicable,Not Applicable,North Of,,False,False,125619,GREAT OAKS BL,WEST VALLEY FR,37.2412257,-121.779339
6036,690807,CR-0000096946,1,0,0,0,23-006-0262,False,False,0.0,1/6/2023 9:46:00 AM,No Pedestrians Involved,Wet,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Cloudy,Head On,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,125619,GREAT OAKS BL,WEST VALLEY FR,37.2412257,-121.779339
6037,694127,CR-0000097933,2,0,0,0,23-110-0710,False,False,0.0,4/20/2023 5:48:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Broadside,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,125619,GREAT OAKS BL,WEST VALLEY FR,37.2412257,-121.779339
6038,682875,CR-0000092460,0,0,0,0,22-161-0604,False,False,470.0,6/10/2022 3:30:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Broadside,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,North Of,,False,False,40171,CLEARPARK PL,CLEARPARK CI,37.26863622,-121.8401565
6039,725516,CR-0000105013,0,1,0,0,24-174-0422,False,False,0.0,6/22/2024 12:10:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Vehicle/Bike,Intersection,Bike,Not Applicable,Not Applicable,At,BIKE,True,False,40842,CLOVIS AV,MILLIGAN DR,37.23900624,-121.9119737
